timestamp,z60_y0_x90,z60_y0_x60,z60_y0_x30,z60_y0_x0,z40_y0_x90,z40_y0_x60,z40_y0_x30,z40_y0_x0,z20_y0_x90,z20_y0_x60,z20_y0_x30,z20_y0_x0
1592668800,-13.1754891324,-13.1754891324,-47.4635577564,-82.9481392764,-22.8148074399,-30.3844446711,-82.2341775879,-203.4992781759,-50.90397975,-95.0288100096,-146.6763652476,-327.68267196
1592672400,-13.1754891324,-13.1754891324,-48.1326366144,-83.6620411599,-22.8148074399,-31.0069674876,-82.9481392764,-205.5164804976,-50.90397975,-95.0288100096,-146.6763652476,-331.3323146631
1592676000,-13.1754891324,-13.1754891324,-48.8494490079,-83.6620411599,-23.4378762096,-32.8742664159,-84.3758832384,-211.5182668656,-51.5250201999,-96.4545285756,-148.0933921536,-336.45749079
1592679600,-13.1754891324,-13.1754891324,-50.1873387975,-86.5170506439,-23.4378762096,-32.8742664159,-85.0896655119,-214.1895359271,-52.1937827559,-97.8800079216,-149.5101798396,-343.0092478464
1592683200,-13.1754891324,-13.1754891324,-50.90397975,-87.2306535024,-23.4378762096,-34.166775,-85.8033879804,-216.1572868479,-52.1937827559,-98.5926578871,-150.2184839751,-345.22271424
1592686800,-13.1754891324,-13.1754891324,-50.90397975,-87.2306535024,-24.0609000591,-34.166775,-86.5170506439,-218.1714032316,-52.81472991,-99.3052480476,-149.5101798396,-343.7471380224
1592690400,-12.59966775,-13.1754891324,-51.5250201999,-88.6576798044,-24.0609000591,-34.7890248399,-87.2306535024,-219.4826566716,-54.1520019804,-100.0177784031,-148.0933921536,-337.1959848636
1592694000,-12.59966775,-13.1754891324,-50.90397975,-89.3711032479,-24.6838789884,-34.7890248399,-87.2306535024,-218.827056,-54.1520019804,-100.7302489536,-147.3849086031,-332.0712807975
1592697600,-12.59966775,-13.1754891324,-50.90397975,-88.6576798044,-24.6838789884,-34.166775,-87.2306535024,-216.1572868479,-54.7728074631,-101.4426596991,-147.3849086031,-327.68267196
1592701200,-12.59966775,-13.1754891324,-50.1873387975,-88.6576798044,-25.3068129975,-34.166775,-86.5170506439,-214.8455049975,-55.4413169775,-100.0177784031,-147.3849086031,-320.3784099804
1592704800,-12.59966775,-13.1754891324,-49.5184199511,-88.6576798044,-25.3068129975,-34.166775,-86.5170506439,-213.4866541116,-56.1097743951,-101.4426596991,-147.3849086031,-317.4178333404
1592708400,-12.59966775,-13.1754891324,-49.5184199511,-88.6576798044,-25.9297020864,-33.4966095516,-86.5170506439,-212.1744480444,-56.7304382064,-100.7302489536,-147.3849086031,-315.9834126399
1592712000,-13.1754891324,-13.1754891324,-48.8494490079,-87.9441965559,-25.9297020864,-33.4966095516,-86.5170506439,-211.5182668656,-58.0671,-101.4426596991,-148.8018158991,-316.7237907039
1592715600,-13.1754891324,-13.1754891324,-48.8494490079,-87.9441965559,-25.9297020864,-33.4966095516,-85.8033879804,-210.86203359,-59.4512800311,-101.4426596991,-149.5101798396,-316.7237907039
1592719200,-12.59966775,-13.1754891324,-48.8494490079,-87.9441965559,-26.6004554844,-33.4966095516,-85.8033879804,-210.1588686975,-59.4512800311,-104.24422839,-149.5101798396,-317.4178333404
1592722800,-12.59966775,-12.59966775,-48.1326366144,-87.9441965559,-26.6004554844,-33.4966095516,-85.8033879804,-209.5025275071,-60.8829551751,-102.1550106396,-150.9267283056,-318.1580795676
1592726400,-12.59966775,-13.1754891324,-48.1326366144,-87.2306535024,-27.2232512775,-33.4966095516,-85.8033879804,-208.8461342199,-61.5987030396,-106.3803960975,-151.6349128311,-320.3784099804
1592730000,-12.59966775,-13.1754891324,-48.1326366144,-86.5170506439,-27.8460021504,-33.4966095516,-85.8033879804,-209.5025275071,-62.3143910991,-103.5320528775,-153.0511024671,-322.5518901111
1592733600,-13.1754891324,-13.1754891324,-48.1326366144,-87.2306535024,-27.8460021504,-37.4211232704,-86.5170506439,-210.86203359,-64.4610964476,-103.5320528775,-155.1749383836,-329.8541782599
1592737200,-13.1754891324,-13.1754891324,-49.5184199511,-87.9441965559,-27.8460021504,-34.7890248399,-87.2306535024,-213.4866541116,-65.1765452871,-104.9563440975,-156.5905299696,-336.45749079
1592740800,-12.59966775,-13.1754891324,-50.1873387975,-88.6576798044,-28.4687081031,-35.4590898159,-89.3711032479,-220.1850281511,-65.8919343216,-110.6511167775,-157.9587077775,-343.0092478464
1592744400,-12.59966775,-13.1754891324,-51.5250201999,-90.0844668864,-29.0913691356,-36.7512108636,-90.0844668864,-224.91277239,-67.3225329756,-107.8042088775,-158.66629824,-351.7673000124
1592748000,-13.1754891324,-13.1754891324,-52.1937827559,-90.7977707199,-29.0913691356,-37.4211232704,-90.7977707199,-228.7491447024,-68.0377425951,-111.36269424,-158.66629824,-353.97834231
1592751600,-13.1754891324,-13.1754891324,-52.81472991,-92.1766552176,-29.7139852479,-39.3827099151,-92.8897836231,-238.2855365376,-68.7528924096,-109.2277824375,-159.3738288975,-356.1427278279
1592755200,-13.1754891324,-13.1754891324,-54.7728074631,-94.3158610191,-30.3844446711,-44.7389131311,-93.6028522236,-242.1156753084,-70.1353458039,-109.93947951,-159.3738288975,-362.724375
1592758800,-13.1754891324,-13.1754891324,-55.4413169775,-95.7416991951,-30.3844446711,-42.0134049216,-95.0288100096,-246.8775,-70.1353458039,-111.36269424,-160.08129975,-367.0478116956
1592762400,-13.1754891324,-13.1754891324,-56.1097743951,-96.4545285756,-31.6294453839,-42.6829079964,-96.4545285756,-252.7559360796,-71.5652347719,-114.1609853511,-160.08129975,-367.78348191
1592766000,-13.1754891324,-15.4304210151,-57.3987951516,-97.8800079216,-32.25187836,-44.0695700679,-97.1672981511,-254.9942303196,-72.2800895484,-112.0742118975,-161.49606204,-372.1501223775
1592769600,-13.1754891324,-15.4304210151,-58.0671,-98.5926578871,-32.25187836,-44.7389131311,-97.8800079216,-257.1853000311,-72.2800895484,-114.8722677756,-162.2033534775,-375.0445715904
1592773200,-13.1754891324,-15.95808624,-58.0671,-99.3052480476,-32.8742664159,-45.4082040975,-98.5926578871,-259.3757825904,-72.9948845199,-114.8722677756,-161.49606204,-374.3555127039
1592776800,-13.1754891324,-13.1754891324,-58.7353527516,-101.4426596991,-33.4966095516,-45.4082040975,-99.3052480476,-259.3757825904,-73.7096196864,-114.1609853511,-160.08129975,-367.78348191
1592780400,-13.1754891324,-13.1754891324,-58.0671,-101.4426596991,-34.166775,-46.12524375,-99.3052480476,-258.6767562039,-73.7096196864,-114.1609853511,-160.08129975,-361.9882369776
1592784000,-12.59966775,-13.1754891324,-57.3987951516,-101.4426596991,-34.7890248399,-44.7389131311,-99.3052480476,-255.6935716791,-74.4242950479,-114.8722677756,-159.3738288975,-356.1427278279
1592787600,-13.1754891324,-13.1754891324,-56.7304382064,-101.4426596991,-35.4590898159,-45.4082040975,-98.5926578871,-254.2482002844,-75.8534663559,-114.1609853511,-159.3738288975,-348.8643776271
1592791200,-12.59966775,-13.1754891324,-56.7304382064,-101.4426596991,-35.4590898159,-45.4082040975,-98.5926578871,-253.5021022044,-76.5679623024,-114.8722677756,-159.3738288975,-346.6519191471
1592794800,-13.1754891324,-13.1754891324,-56.1097743951,-101.4426596991,-36.08124636,-45.4082040975,-97.8800079216,-250.5636795711,-76.5679623024,-114.8722677756,-160.08129975,-345.9604002816
1592798400,-12.59966775,-13.1754891324,-56.1097743951,-101.4426596991,-36.7512108636,-44.0695700679,-97.8800079216,-249.8172455199,-77.9967747804,-114.8722677756,-160.08129975,-343.7471380224
1592802000,-12.59966775,-13.1754891324,-55.4413169775,-100.7302489536,-36.7512108636,-44.7389131311,-97.8800079216,-249.0707434239,-78.7110913119,-114.8722677756,-160.7887107975,-343.7471380224
1592805600,-12.59966775,-13.1754891324,-54.7728074631,-100.7302489536,-37.4211232704,-44.7389131311,-97.8800079216,-247.5775350975,-79.4253480384,-117.0057562191,-160.7887107975,-343.7471380224
1592809200,-13.1754891324,-13.1754891324,-54.7728074631,-99.3052480476,-38.0431381431,-44.7389131311,-97.8800079216,-246.8775,-80.1395449599,-115.5834903951,-162.2033534775,-345.22271424
1592812800,-13.1754891324,-15.95808624,-54.7728074631,-98.5926578871,-38.0431381431,-44.0695700679,-97.8800079216,-244.9637655951,-80.8060747959,-119.1387064176,-162.91058511,-345.9604002816
